RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
57683,4893,NW WOODCREST CT,Local Access,2,724,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,724,0
57671,6050,WESTRIDGE DR NW,Local Access,2,1910,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1910,0
19515,2562,SILVERDALE WAY NW,Minor Arterial,2,1334,Urban,1334,1 North,1 North,1334,NA,NA,8,8,6,NA,2,2,4,4,1334,5336
57614,5004,SILVERHILL PL NW,Local Access,2,858,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,858,0
57685,12578,CROWN POINT PL NW,Local Access,2,395,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,395,0
57608,411,BENNINGTON DR NW,Local Access,2,311,Urban,311,1 North,1 North,311,NA,NA,4,NA,5,NA,0,1,1,1,311,311
57608,411,BENNINGTON DR NW,Local Access,2,311,Urban,311,1 North,1 North,0,NA,NA,NA,4,5,NA,1,0,1,1,0,0
57608,2579,BENNINGTON DR NW,Local Access,2,346,Urban,346,1 North,1 North,346,NA,NA,NA,4,5,NA,1,0,1,1,346,346
56805,12018,NW HARLEQUIN CT,Local Access,2,256,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,256,0
57510,13222,HILLCREST ST NW,Local Access,2,1071,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1071,0
57515,11591,LAKE SHORE DR NW,Local Access,2,458,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,458,0
57620,9194,NW LAKEHILL CIR,Local Access,2,1164,Urban,1164,1 North,1 North,1126,NA,3,NA,NA,5,NA,1,0,1,1,1126,1126
57520,12079,IRONWOOD AVE NW,Local Access,2,542,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,542,0
74873,10058,SOARING EAGLE PL NE,Local Access,1,431,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,431,0
72325,3498,URBAN AVE NE,Local Access,1,192,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,192,0
73195,4504,NE PEBBLE BEACH DR,Local Access,1,356,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,356,0
70320,10869,AUGUSTA AVE NE,Minor Arterial,1,1422,Rural,1422,1 North,1 North,648,NA,NA,2,2,NA,4,1,1,2,2,648,1296
70320,10869,AUGUSTA AVE NE,Minor Arterial,1,1422,Rural,1422,1 North,1 North,774,NA,NA,5,5,NA,4,5,5,10,10,774,7740
70320,10869,AUGUSTA AVE NE,Minor Arterial,1,1422,Rural,1422,1 North,1 North,0,NA,NA,NA,2,NA,4,1,0,1,1,0,0
72900,3475,NE CEDAR ST,Local Access,1,298,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,298,0
72740,388,NE CENTER ST,Local Access,1,621,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,621,0
72450,9015,BROCKTON AVE NE,Local Access,1,214,Rural,214,1 North,1 North,214,3,NA,NA,NA,NA,3,0,5,5,5,214,1070
72450,1896,BROCKTON AVE NE,Local Access,1,205,Rural,205,1 North,1 North,205,3,NA,NA,NA,NA,3,0,5,5,5,205,1025
74670,18127,COLUMBIA ST NE,Major Collector,1,263,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,263,0
70370,6320,MILLER BAY RD NE,Minor Arterial,1,969,Rural,969,1 North,1 North,0,NA,NA,NA,3,NA,4,1,0,1,1,0,0
70370,6320,MILLER BAY RD NE,Minor Arterial,1,969,Rural,969,1 North,1 North,969,NA,NA,3,3,NA,4,1,1,2,2,969,1938
70370,8899,MILLER BAY RD NE,Major Collector,1,790,Rural,790,1 North,1 North,790,NA,NA,3,3,NA,6,1,1,2,2,790,1580
70370,8899,MILLER BAY RD NE,Major Collector,1,790,Rural,790,1 North,1 North,0,NA,NA,3,NA,NA,6,0,1,1,1,0,0
74670,13169,NE COLUMBIA ST,Minor Arterial,1,661,Rural,661,1 North,1 North,661,NA,NA,2,2,NA,4,1,1,2,2,661,1322
74670,9937,COLUMBIA ST NE,Major Collector,1,1296,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1296,0
71991,7986,DIVISION AVE NE,Minor Arterial,1,213,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,213,0
71991,2684,DIVISION AVE NE,Minor Arterial,1,215,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,215,0
74670,10923,COLUMBIA ST NE,Major Collector,1,834,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,834,0
71991,4787,DIVISION AVE NE,Minor Arterial,1,212,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212,0
72470,15539,ESSEX AVE NE,Local Access,1,175,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,175,0
74670,8423,COLUMBIA ST NE,Major Collector,1,924,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,924,0
73190,11491,SOUNDVIEW BLVD NE,Local Access,1,1236,Rural,1236,1 North,1 North,1236,NA,NA,1,NA,NA,3,0,1,1,1,1236,1236
73190,16767,SOUNDVIEW BLVD NE,Local Access,1,991,Rural,991,1 North,1 North,612,NA,NA,1,1,NA,3,1,1,2,2,612,1224
73190,16767,SOUNDVIEW BLVD NE,Local Access,1,991,Rural,991,1 North,1 North,360,NA,NA,1,NA,NA,3,0,1,1,1,360,360
56173,8490,NE MT MYSTERY LOOP,Local Access,1,514,Rural,514,1 North,1 North,514,NA,NA,3,3,NA,3,5,5,10,10,514,5140
57200,8366,NW PAULSON RD,Local Access,1,1332,Rural,1332,1 North,1 North,0,NA,NA,NA,4,NA,3,5,0,5,5,0,0
56173,8020,NE MT MYSTERY LOOP,Local Access,1,3002,Rural,3002,1 North,1 North,1251,NA,NA,3,3,NA,3,5,5,10,10,1251,12510
57710,13184,RADCLIFF AVE NE,Local Access,2,383,Urban,383,1 North,1 North,24,NA,3,NA,NA,5,NA,1,0,1,1,24,24
59385,8151,SUNSET AVE NE,Local Access,1,117,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,117,0
59250,1126,NE HARVARD AVE,Local Access,1,300,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,300,0
57290,3913,BROWNSVILLE HWY NE,Minor Arterial,1,487,Rural,487,1 North,1 North,487,NA,NA,1,1,NA,4,1,1,2,2,487,974
59160,420,NE TAGHOLM RD,Local Access,1,743,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,743,0
57290,1538,BROWNSVILLE HWY NE,Minor Arterial,1,809,Rural,809,1 North,1 North,0,NA,NA,1,1,NA,4,1,1,2,2,0,0
57290,1538,BROWNSVILLE HWY NE,Minor Arterial,1,809,Rural,809,1 North,1 North,809,NA,NA,1,1,NA,4,1,1,2,2,809,1618
57225,821,AQUILA PL NE,Local Access,1,766,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,766,0
57200,2011,NE PAULSON RD,Local Access,1,446,Rural,446,1 North,1 North,446,NA,NA,4,4,NA,3,5,5,10,10,446,4460
57250,456,OLD MILITARY RD NE,Local Access,1,1732,Rural,1732,1 North,1 North,1206,NA,NA,5,5,NA,3,5,5,10,10,1206,12060
57250,456,OLD MILITARY RD NE,Local Access,1,1732,Rural,1732,1 North,1 North,525,NA,NA,5,5,NA,3,5,5,10,10,525,5250
57250,269,OLD MILITARY RD NE,Local Access,1,1288,Rural,1288,1 North,1 North,1288,NA,NA,5,5,NA,3,5,5,10,10,1288,12880
57250,269,OLD MILITARY RD NE,Local Access,1,1288,Rural,1288,1 North,1 North,0,NA,NA,NA,5,NA,3,5,0,5,5,0,0
57250,13352,OLD MILITARY RD NE,Local Access,1,478,Rural,478,1 North,1 North,478,NA,NA,5,5,NA,3,5,5,10,10,478,4780
57200,4552,NE PAULSON RD,Local Access,1,225,Rural,225,1 North,1 North,0,NA,NA,4,NA,NA,3,0,5,5,5,0,0
57200,4552,NE PAULSON RD,Local Access,1,225,Rural,225,1 North,1 North,225,NA,NA,4,4,NA,3,5,5,10,10,225,2250
57200,1242,NE PAULSON RD,Local Access,1,4185,Rural,4185,1 North,1 North,4185,NA,NA,4,4,NA,3,5,5,10,10,4185,41850
57200,1242,NE PAULSON RD,Local Access,1,4185,Rural,4185,1 North,1 North,0,NA,NA,4,NA,NA,3,0,5,5,5,0,0
57265,951,NE MADISON RD,Local Access,1,1513,Rural,1513,1 North,1 North,1513,NA,NA,2,1,NA,3,1,1,2,2,1513,3026
57265,951,NE MADISON RD,Local Access,1,1513,Rural,1513,1 North,1 North,0,NA,NA,NA,1,NA,3,1,0,1,1,0,0
57250,790,OLD MILITARY RD NE,Local Access,1,2232,Rural,2232,1 North,1 North,2232,NA,NA,5,5,NA,3,5,5,10,10,2232,22320
57392,15555,NE LONETREE CT,Local Access,1,365,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,365,0
57230,7980,BRIAN LN NE,Local Access,1,580,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,580,0
59050,16241,CENTRAL VALLEY RD NE,Minor Arterial,1,398,Rural,398,1 North,1 North,398,NA,NA,5,5,NA,4,5,5,10,10,398,3980
57290,13342,BROWNSVILLE HWY NE,Minor Arterial,1,4635,Rural,4635,1 North,1 North,4635,NA,NA,3,1,NA,4,1,1,2,2,4635,9270
57290,8120,BROWNSVILLE HWY NE,Minor Arterial,2,963,Urban,963,1 North,1 North,10,NA,NA,3,NA,6,NA,0,1,1,1,10,10
57290,8120,BROWNSVILLE HWY NE,Minor Arterial,2,963,Urban,963,1 North,1 North,7,NA,NA,NA,2,6,NA,1,0,1,1,7,7
70250,3010,NE JOHNSTON RD,Local Access,1,270,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,270,0
59590,12454,VIRGINIA POINT RD NE,Local Access,1,1068,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1068,0
59110,9016,VIRGINIA LOOP RD NE,Local Access,1,2020,Rural,2020,1 North,1 North,2020,NA,NA,2,2,NA,3,1,1,2,2,2020,4040
70775,13377,NE CHIPPEWA CT,Local Access,1,781,Rural,781,1 North,1 North,781,NA,NA,1,1,NA,3,1,1,2,2,781,1562
59440,257,NE GRANDVIEW BLVD,Local Access,1,339,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,339,0
59180,6022,NE PACIFIC AVE,Local Access,1,299,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,299,0
59291,476,NE STILES ST,Local Access,1,220,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,220,0
59290,11381,WASHINGTON AVE NE,Local Access,1,355,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,355,0
59440,26,NE GRANDVIEW BLVD,Local Access,1,169,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,169,0
70777,13044,NE CROW CT,Local Access,1,232,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,232,0
59590,8577,VIRGINIA POINT RD NE,Local Access,1,447,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,447,0
70774,6713,NE LAUREL GROVE AVE,Local Access,1,539,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,539,0
70810,11867,LEMOLO SHORE DR NE,Major Collector,1,1759,Rural,1759,1 North,1 North,1759,NA,NA,1,3,NA,6,1,1,2,2,1759,3518
70260,7110,NE SYLTE RD,Local Access,1,281,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,281,0
70260,5021,NE SYLTE RD,Local Access,1,284,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,284,0
70509,10469,NE TOTTEN RD,Minor Collector,1,2522,Rural,2522,1 North,1 North,2522,NA,NA,3,3,NA,4,1,1,2,2,2522,5044
70509,10469,NE TOTTEN RD,Minor Collector,1,2522,Rural,2522,1 North,1 North,0,NA,NA,NA,3,NA,4,1,0,1,1,0,0
70509,7694,NE TOTTEN RD,Minor Collector,1,4237,Rural,4237,1 North,1 North,0,NA,NA,3,NA,NA,4,0,1,1,1,0,0
70509,7694,NE TOTTEN RD,Minor Collector,1,4237,Rural,4237,1 North,1 North,4237,NA,NA,3,3,NA,4,1,1,2,2,4237,8474
70773,7124,NE KIOWA CT,Local Access,1,256,Rural,256,1 North,1 North,256,NA,NA,1,1,NA,3,1,1,2,2,256,512
59470,10241,LARM RD NE,Local Access,1,993,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,993,0
59200,8939,NE PETTERSON RD,Local Access,1,198,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,198,0
70550,13060,BRAUER RD NE,Local Access,1,323,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,323,0
79340,4213,SCENIC DR NE,Local Access,1,39,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,39,0
70400,6054,HANSVILLE RD NE,Major Collector,1,170,Rural,170,1 North,1 North,170,NA,NA,4,4,NA,6,3,3,6,6,170,1020
89920,3302,FOULWEATHER BLUFF RD NE,Local Access,1,171,Rural,171,1 North,1 North,171,NA,NA,2,2,NA,3,1,1,2,2,171,342
57200,7145,NE PAULSON RD,Local Access,1,2644,Rural,2644,1 North,1 North,2644,NA,NA,4,4,NA,3,5,5,10,10,2644,26440
57265,10350,NE MADISON RD,Local Access,1,1004,Rural,1004,1 North,1 North,1004,NA,NA,2,1,NA,3,1,1,2,2,1004,2008
59050,9305,CENTRAL VALLEY RD NE,Minor Arterial,1,1968,Rural,1968,1 North,1 North,1968,NA,NA,5,5,NA,4,5,5,10,10,1968,19680
59050,16202,CENTRAL VALLEY RD NE,Minor Arterial,1,1332,Rural,1332,1 North,1 North,1332,NA,NA,5,5,NA,4,5,5,10,10,1332,13320
57265,9645,NE MADISON RD,Local Access,1,2018,Rural,2018,1 North,1 North,2018,NA,NA,2,1,NA,3,1,1,2,2,2018,4036
57250,9935,OLD MILITARY RD NE,Local Access,1,3569,Rural,3569,1 North,1 North,3569,NA,NA,5,5,NA,3,5,5,10,10,3569,35690
57250,9935,OLD MILITARY RD NE,Local Access,1,3569,Rural,3569,1 North,1 North,0,NA,NA,NA,5,NA,3,5,0,5,5,0,0
57265,9941,NE MADISON RD,Local Access,1,333,Rural,333,1 North,1 North,333,NA,NA,2,1,NA,3,1,1,2,2,333,666
57390,5918,SOUTH KEYPORT RD NE,Local Access,1,1065,Rural,1065,1 North,1 North,1065,NA,NA,2,2,NA,3,1,1,2,2,1065,2130
57200,8109,NE PAULSON RD,Local Access,1,814,Rural,814,1 North,1 North,814,NA,NA,4,4,NA,3,5,5,10,10,814,8140
59050,2446,CENTRAL VALLEY RD NE,Minor Arterial,1,442,Rural,442,1 North,1 North,0,NA,NA,NA,5,NA,4,5,0,5,5,0,0
59050,15616,CENTRAL VALLEY RD NE,Minor Arterial,1,648,Rural,648,1 North,1 North,648,NA,NA,5,5,NA,4,5,5,10,10,648,6480
59050,15616,CENTRAL VALLEY RD NE,Minor Arterial,1,648,Rural,648,1 North,1 North,0,NA,NA,5,NA,NA,4,0,5,5,5,0,0
59050,9912,CENTRAL VALLEY RD NE,Minor Arterial,1,175,Rural,175,1 North,1 North,0,NA,NA,NA,5,NA,4,5,0,5,5,0,0
59050,9912,CENTRAL VALLEY RD NE,Minor Arterial,1,175,Rural,175,1 North,1 North,175,NA,NA,5,5,NA,4,5,5,10,10,175,1750
59050,5113,CENTRAL VALLEY RD NE,Minor Arterial,1,829,Rural,829,1 North,1 North,829,NA,NA,5,5,NA,4,5,5,10,10,829,8290
57170,11818,OGLE RD NE,Local Access,1,618,Rural,618,1 North,1 North,534,NA,NA,1,NA,NA,3,0,1,1,1,534,534
57170,11818,OGLE RD NE,Local Access,1,618,Rural,618,1 North,1 North,0,NA,NA,1,1,NA,3,1,1,2,2,0,0
57170,11818,OGLE RD NE,Local Access,1,618,Rural,618,1 North,1 North,504,NA,NA,NA,1,NA,3,1,0,1,1,504,504
70550,8036,BRAUER RD NE,Local Access,1,803,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,803,0
70771,2096,SEMINOLE RD NE,Local Access,1,435,Rural,435,1 North,1 North,435,NA,NA,2,2,NA,3,1,1,2,2,435,870
59252,8152,ELWHA TER NE,Local Access,1,287,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,287,0
70770,12559,NE HOLMAN AVE,Local Access,1,298,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,298,0
70720,10160,NE JACOBSON RD E,Local Access,1,679,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,679,0
70550,5686,BRAUER RD NE,Local Access,1,356,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,356,0
70660,8648,NE JACOBSON RD,Local Access,1,472,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,472,0
59110,8839,NE VIRGINIA LOOP RD,Local Access,1,174,Rural,174,1 North,1 North,174,NA,NA,2,2,NA,3,1,1,2,2,174,348
70810,11418,LEMOLO SHORE DR NE,Major Collector,1,648,Rural,648,1 North,1 North,648,NA,NA,1,3,NA,6,1,1,2,2,648,1296
70776,22,SKOOKUM RD NE,Local Access,1,408,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,408,0
70810,9696,LEMOLO SHORE DR NE,Major Collector,1,474,Rural,474,1 North,1 North,474,NA,NA,1,3,NA,6,1,1,2,2,474,948
59050,10097,CENTRAL VALLEY RD NE,Minor Arterial,1,662,Rural,662,1 North,1 North,662,NA,NA,5,5,NA,4,5,5,10,10,662,6620
59050,10097,CENTRAL VALLEY RD NE,Minor Arterial,1,662,Rural,662,1 North,1 North,0,NA,NA,5,NA,NA,4,0,5,5,5,0,0
57170,16164,OGLE RD NE,Local Access,1,1487,Rural,1487,1 North,1 North,1487,NA,NA,1,1,NA,3,1,1,2,2,1487,2974
57170,3619,OGLE RD NE,Local Access,1,313,Rural,313,1 North,1 North,313,NA,NA,1,1,NA,3,1,1,2,2,313,626
57290,7028,BROWNSVILLE HWY NE,Minor Arterial,1,3713,Rural,3713,1 North,1 North,0,NA,NA,NA,2,NA,4,1,0,1,1,0,0
50915,1849,ILLAHEE RD NE,Minor Arterial,2,2775,Urban,2775,1 North,1 North,505,NA,NA,2,NA,6,NA,0,1,1,1,505,505
50915,1849,ILLAHEE RD NE,Minor Arterial,2,2775,Urban,2775,1 North,1 North,473,NA,NA,NA,2,6,NA,1,0,1,1,473,473
57390,12367,SOUTH KEYPORT RD NE,Local Access,1,303,Rural,303,1 North,1 North,303,NA,NA,2,2,NA,3,1,1,2,2,303,606
57390,16629,SOUTH KEYPORT RD NE,Local Access,1,253,Rural,253,1 North,1 North,253,NA,NA,2,2,NA,3,1,1,2,2,253,506
57770,6988,CLEAR CREEK RD NW,Minor Arterial,1,412,Rural,412,1 North,1 North,412,NA,NA,8,8,NA,4,5,5,10,10,412,4120
600,19247,TAUTOG CIR,Local Access,1,32,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,32,0
400,11703,NE NOLL VALLEY LOOP,Local Access,2,0,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
70810,7129,LEMOLO SHORE DR NE,Major Collector,1,1016,Rural,1016,1 North,1 North,1016,NA,NA,1,3,NA,6,1,1,2,2,1016,2032
70665,10615,NORUM RD NE,Local Access,1,294,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,294,0
59252,7805,ELWHA TER NE,Local Access,1,381,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,381,0
70665,3363,NORUM RD NE,Local Access,1,433,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,433,0
70750,1902,DELATE RD NE,Local Access,1,238,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,238,0
70665,1428,NORUM RD NE,Local Access,1,1276,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1276,0
70750,227,DELATE RD NE,Local Access,1,636,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,636,0
57377,5662,BLACKBERRY LN NE,Local Access,1,423,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,423,0
59162,8013,OSPREY PL NE,Local Access,1,162,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,162,0
59161,7203,HAWK AVE NE,Local Access,1,567,Rural,567,1 North,1 North,567,NA,NA,4,1,NA,3,1,5,6,6,567,3402
59200,3168,NE PETTERSON RD,Local Access,1,297,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,297,0
59161,2823,HAWK AVE NE,Local Access,1,307,Rural,307,1 North,1 North,307,NA,NA,4,1,NA,3,1,5,6,6,307,1842
59200,1442,NE PETTERSON RD,Local Access,1,364,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,364,0
19515,10878,SILVERDALE WAY NW,Minor Arterial,2,2657,Urban,2657,1 North,1 North,0,NA,NA,8,8,6,NA,2,2,4,4,0,0
19515,10878,SILVERDALE WAY NW,Minor Arterial,2,2657,Urban,2657,1 North,1 North,115,NA,NA,8,8,6,NA,2,2,4,4,115,460
19515,10878,SILVERDALE WAY NW,Minor Arterial,2,2657,Urban,2657,1 North,1 North,2541,NA,NA,8,8,6,NA,2,2,4,4,2541,10164
70360,2591,TUK WIL LA RD NE,Local Access,1,1069,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1069,0
70940,18575,BAYWATCH CT NE,Local Access,2,63,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,63,0
70360,12146,TUK WIL LA RD NE,Local Access,1,992,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,992,0
70360,5646,TUK WIL LA RD NE,Local Access,1,186,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,186,0
70360,14063,TUK WIL LA RD NE,Local Access,1,121,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,121,0
57290,12894,BROWNSVILLE HWY NE,Minor Arterial,1,1079,Rural,1079,1 North,1 North,1079,NA,NA,1,1,NA,4,1,1,2,2,1079,2158
57290,12894,BROWNSVILLE HWY NE,Minor Arterial,1,1079,Rural,1079,1 North,1 North,0,NA,NA,NA,1,NA,4,1,0,1,1,0,0
71530,18069,WIDME RD NE,Local Access,1,671,Rural,671,1 North,1 North,671,NA,NA,3,3,NA,3,5,5,10,10,671,6710
59163,12114,KESTREL PL NE,Local Access,1,805,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,805,0
70240,11988,NE HENDERICKSON RD,Local Access,1,656,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,656,0
57290,11000,BROWNSVILLE HWY NE,Minor Arterial,1,1302,Rural,1302,1 North,1 North,1302,NA,NA,1,1,NA,4,1,1,2,2,1302,2604
57290,16017,BROWNSVILLE HWY NE,Minor Arterial,1,962,Rural,962,1 North,1 North,962,NA,NA,1,1,NA,4,1,1,2,2,962,1924
57390,15964,SOUTH KEYPORT RD NE,Local Access,1,676,Rural,676,1 North,1 North,676,NA,NA,2,2,NA,3,1,1,2,2,676,1352
59050,8800,CENTRAL VALLEY RD NW,Minor Arterial,1,654,Rural,654,1 North,1 North,654,NA,NA,5,5,NA,4,5,5,10,10,654,6540
70509,16555,NE TOTTEN RD,Minor Collector,1,673,Rural,673,1 North,1 North,673,NA,NA,3,3,NA,4,1,1,2,2,673,1346
59050,16013,CENTRAL VALLEY RD NE,Minor Arterial,1,662,Rural,662,1 North,1 North,662,NA,NA,5,5,NA,4,5,5,10,10,662,6620
70810,11534,LEMOLO SHORE DR NE,Major Collector,1,2681,Rural,2681,1 North,1 North,1518,NA,NA,2,2,NA,6,1,1,2,2,1518,3036
70810,11534,LEMOLO SHORE DR NE,Major Collector,1,2681,Rural,2681,1 North,1 North,1153,NA,NA,NA,2,NA,6,1,0,1,1,1153,1153
70810,11534,LEMOLO SHORE DR NE,Major Collector,1,2681,Rural,2681,1 North,1 North,1165,NA,NA,2,NA,NA,6,0,1,1,1,1165,1165
59050,10641,CENTRAL VALLEY RD NW,Minor Arterial,2,2610,Urban,2610,1 North,1 North,2610,NA,NA,5,5,6,NA,1,1,2,2,2610,5220
59050,15981,CENTRAL VALLEY RD NW,Minor Arterial,2,1168,Urban,1168,1 North,1 North,1168,NA,NA,5,5,6,NA,1,1,2,2,1168,2336
71530,1723,WIDME RD NE,Local Access,1,321,Rural,321,1 North,1 North,321,NA,NA,3,3,NA,3,5,5,10,10,321,3210
59050,13554,CENTRAL VALLEY RD NE,Minor Arterial,1,625,Rural,625,1 North,1 North,0,NA,NA,5,5,NA,4,5,5,10,10,0,0
59050,13554,CENTRAL VALLEY RD NE,Minor Arterial,1,625,Rural,625,1 North,1 North,625,NA,NA,5,5,NA,4,5,5,10,10,625,6250
71530,3476,WIDME RD NE,Local Access,1,2788,Rural,2788,1 North,1 North,2788,NA,NA,3,3,NA,3,5,5,10,10,2788,27880
59530,12406,NE LIBERTY LOOP RD,Local Access,1,562,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,562,0
57450,1440,ELM AVE NW,Local Access,2,655,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,655,0
57290,18519,BROWNSVILLE HWY NE,Minor Arterial,1,636,Rural,636,1 North,1 North,636,NA,NA,3,1,NA,4,1,1,2,2,636,1272
57290,18519,BROWNSVILLE HWY NE,Minor Arterial,1,636,Rural,636,1 North,1 North,0,NA,NA,3,NA,NA,4,0,1,1,1,0,0
57290,18557,BROWNSVILLE HWY NE,Minor Arterial,1,575,Rural,575,1 North,1 North,0,NA,NA,NA,1,NA,4,1,0,1,1,0,0
57290,18557,BROWNSVILLE HWY NE,Minor Arterial,1,575,Rural,575,1 North,1 North,575,NA,NA,3,1,NA,4,1,1,2,2,575,1150
