RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
19080,2885,NW LAKEVIEW DR,Local Access,1,394,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,394,0
18982,1775,NW RIM VIEW CT,Local Access,1,174,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174,0
12009,6548,NW HOLLY RD,Major Collector,1,304,Rural,304,3 Central,3 Central,304,NA,NA,6,6,NA,6,5,5,10,10,304,3040
11300,2161,NW SEABECK HOLLY RD,Major Collector,1,2156,Rural,2156,3 Central,3 Central,2156,NA,NA,4,4,NA,6,3,3,6,6,2156,12936
11300,7853,NW SEABECK HOLLY RD,Major Collector,1,1451,Rural,1451,3 Central,3 Central,378,NA,NA,4,4,NA,6,3,3,6,6,378,2268
11300,7853,NW SEABECK HOLLY RD,Major Collector,1,1451,Rural,1451,3 Central,3 Central,1073,NA,NA,4,4,NA,6,3,3,6,6,1073,6438
19519,1207,CHICO WAY NW,Minor Arterial,2,277,Urban,277,3 Central,3 Central,7,NA,NA,6,6,6,NA,2,2,4,4,7,28
19519,14411,CHICO WAY NW,Minor Arterial,2,72,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,72,0
19519,16459,CHICO WAY NW,Minor Arterial,2,215,Urban,215,3 Central,3 Central,210,NA,NA,6,6,6,NA,2,2,4,4,210,840
19420,12030,NW LINDEN LN,Local Access,1,596,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,596,0
19800,14393,NW ELDORADO BLVD,Major Collector,2,111,Urban,111,3 Central,3 Central,111,NA,NA,5,5,6,NA,1,1,2,2,111,222
19800,1760,NW ELDORADO BLVD,Major Collector,2,874,Urban,874,3 Central,3 Central,703,NA,NA,5,5,6,NA,1,1,2,2,703,1406
19800,1760,NW ELDORADO BLVD,Major Collector,2,874,Urban,874,3 Central,3 Central,169,NA,NA,5,5,6,NA,1,1,2,2,169,338
13400,81,NW KLAHOWYA TRL,Local Access,1,1267,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1267,0
19420,5390,NW LINDEN LN,Local Access,1,155,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,155,0
13429,6297,NW NEWBERRY HILL RD,Minor Arterial,2,1553,Urban,1553,3 Central,3 Central,272,NA,NA,8,8,6,NA,2,2,4,4,272,1088
13429,6297,NW NEWBERRY HILL RD,Minor Arterial,2,1553,Urban,1553,3 Central,3 Central,1281,NA,NA,8,8,6,NA,2,2,4,4,1281,5124
13429,16222,NW NEWBERRY HILL RD,Minor Arterial,2,673,Urban,673,3 Central,3 Central,1,NA,NA,8,8,6,NA,2,2,4,4,1,4
13429,16222,NW NEWBERRY HILL RD,Minor Arterial,2,673,Urban,673,3 Central,3 Central,322,NA,NA,8,8,6,NA,2,2,4,4,322,1288
13429,16222,NW NEWBERRY HILL RD,Minor Arterial,2,673,Urban,673,3 Central,3 Central,350,NA,NA,8,8,6,NA,2,2,4,4,350,1400
13860,8315,KNUTE LN NW,Local Access,2,685,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,685,0
10810,59,STAVIS BAY RD NW,Local Access,1,582,Rural,582,3 Central,3 Central,582,NA,NA,1,1,NA,3,1,1,2,2,582,1164
10810,16283,STAVIS BAY RD NW,Local Access,1,581,Rural,581,3 Central,3 Central,581,NA,NA,1,1,NA,3,1,1,2,2,581,1162
19153,4860,ERLANDS POINT RD NW,Local Access,1,1125,Rural,1125,3 Central,3 Central,1123,NA,NA,2,2,NA,3,1,1,2,2,1123,2246
12260,16351,W CAMP SUNDOWN RD,Local Access,1,1136,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1136,0
11250,2827,WINTERBERRY PL NW,Local Access,1,1274,Rural,1274,3 Central,3 Central,1260,NA,NA,3,3,NA,3,5,5,10,10,1260,12600
13510,11796,WARREN RD NW,Local Access,1,1053,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1053,0
13604,9757,NW NEWBERRY LN,Local Access,2,411,Urban,411,3 Central,3 Central,411,NA,NA,2,2,5,NA,1,1,2,2,411,822
19153,3246,ERLANDS POINT RD NW,Major Collector,1,221,Rural,221,3 Central,3 Central,190,NA,NA,1,1,NA,6,1,1,2,2,190,380
19153,3246,ERLANDS POINT RD NW,Major Collector,1,221,Rural,221,3 Central,3 Central,31,NA,NA,1,1,NA,6,1,1,2,2,31,62
19519,10234,CHICO WAY NW,Minor Arterial,1,2270,Rural,2270,3 Central,3 Central,725,NA,NA,6,6,NA,4,5,5,10,10,725,7250
19519,10234,CHICO WAY NW,Minor Arterial,1,2270,Rural,2270,3 Central,3 Central,1528,NA,NA,6,6,NA,4,5,5,10,10,1528,15280
19519,10234,CHICO WAY NW,Minor Arterial,1,2270,Rural,2270,3 Central,3 Central,16,NA,NA,6,6,NA,4,5,5,10,10,16,160
19519,3113,CHICO WAY NW,Minor Arterial,2,269,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,269,0
19153,9904,ERLANDS POINT RD NW,Major Collector,1,69,Rural,69,3 Central,3 Central,69,NA,NA,1,1,NA,6,1,1,2,2,69,138
19153,9681,ERLANDS POINT RD NW,Local Access,1,1174,Rural,1174,3 Central,3 Central,1162,NA,NA,1,1,NA,3,1,1,2,2,1162,2324
19153,9681,ERLANDS POINT RD NW,Local Access,1,1174,Rural,1174,3 Central,3 Central,11,NA,NA,1,1,NA,3,1,1,2,2,11,22
12590,3538,GREEN MOUNTAIN RD NW,Local Access,1,374,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,374,0
10810,14187,NW STAVIS BAY RD,Local Access,1,1261,Rural,1261,3 Central,3 Central,1261,NA,NA,1,1,NA,3,1,1,2,2,1261,2522
12009,3022,NW HOLLY RD,Major Collector,1,425,Rural,425,3 Central,3 Central,425,NA,NA,6,6,NA,6,5,5,10,10,425,4250
12740,1963,NW COHO RUN,Local Access,1,766,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,766,0
13739,1357,WILLAMETTE MERIDIAN RD NW,Local Access,2,662,Urban,662,3 Central,3 Central,662,NA,NA,5,5,5,NA,2,2,4,4,662,2648
13739,5293,WILLAMETTE MERIDIAN RD NW,Local Access,2,827,Urban,827,3 Central,3 Central,194,NA,NA,5,5,5,NA,2,2,4,4,194,776
11300,4439,SEABECK HOLLY RD W,Major Collector,1,321,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,321,0
12260,19223,W CAMP SUNDOWN RD,Local Access,1,930,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,930,0
13862,13228,NW WALGREN DR,Local Access,2,836,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,836,0
1016,11975,NW LOIS DR,Local Access,1,1662,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1662,0
12259,9229,TAHUYEH LAKE RD NW,Minor Collector,1,259,Rural,259,3 Central,3 Central,259,NA,NA,3,3,NA,4,1,1,2,2,259,518
12259,327,TAHUYEH LAKE RD NW,Minor Collector,1,266,Rural,266,3 Central,3 Central,266,NA,NA,3,3,NA,4,1,1,2,2,266,532
12259,6640,TAHUYEH LAKE RD NW,Minor Collector,1,2070,Rural,2070,3 Central,3 Central,2070,NA,NA,3,3,NA,4,1,1,2,2,2070,4140
11300,14211,NW SEABECK HOLLY RD,Major Collector,1,406,Rural,406,3 Central,3 Central,406,NA,NA,4,4,NA,6,3,3,6,6,406,2436
11300,14209,SEABECK HOLLY RD NW,Major Collector,1,100,Rural,100,3 Central,3 Central,100,NA,NA,4,4,NA,6,3,3,6,6,100,600
11300,11079,SEABECK HOLLY RD NW,Major Collector,1,3784,Rural,3784,3 Central,3 Central,3727,NA,NA,4,4,NA,6,3,3,6,6,3727,22362
11300,11079,SEABECK HOLLY RD NW,Major Collector,1,3784,Rural,3784,3 Central,3 Central,7,NA,NA,4,4,NA,6,3,3,6,6,7,42
11300,11079,SEABECK HOLLY RD NW,Major Collector,1,3784,Rural,3784,3 Central,3 Central,49,NA,NA,4,4,NA,6,3,3,6,6,49,294
11300,14915,NW SEABECK HOLLY RD,Major Collector,1,3668,Rural,3668,3 Central,3 Central,3668,NA,NA,4,4,NA,6,3,3,6,6,3668,22008
12259,15769,TAHUYEH LAKE RD NW,Minor Collector,1,1924,Rural,1924,3 Central,3 Central,1924,NA,NA,3,3,NA,4,1,1,2,2,1924,3848
13739,15994,WILLAMETTE MERIDIAN RD NW,Local Access,2,187,Urban,187,3 Central,3 Central,187,NA,NA,5,5,5,NA,2,2,4,4,187,748
12740,16028,NW COHO RUN,Local Access,1,442,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,442,0
11709,5107,SEABECK HWY NW,Major Collector,1,2966,Rural,2966,3 Central,3 Central,1036,NA,NA,3,3,NA,6,1,1,2,2,1036,2072
11709,5107,SEABECK HWY NW,Major Collector,1,2966,Rural,2966,3 Central,3 Central,892,NA,NA,3,3,NA,6,1,1,2,2,892,1784
11709,15952,SEABECK HWY NW,Major Collector,1,1816,Rural,1816,3 Central,3 Central,1816,NA,NA,3,3,NA,6,1,1,2,2,1816,3632
11709,4405,SEABECK HWY NW,Minor Arterial,1,690,Rural,690,3 Central,3 Central,690,NA,NA,3,3,NA,4,1,1,2,2,690,1380
19700,14148,NW JOHNSON WAY,Local Access,2,260,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,260,0
18980,7019,NW DAVID RD,Local Access,1,1130,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1130,0
18980,16059,NW DAVID RD,Local Access,1,393,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,393,0
13862,19301,NW WALGREN DR,Local Access,2,103,Urban,103,3 Central,3 Central,92,3,NA,NA,NA,5,NA,0,1,1,1,92,92
18930,8663,LEBERS LN NW,Local Access,1,428,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,428,0
18930,16654,LEBERS LN NW,Local Access,1,31,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,31,0
18930,16653,LEBERS LN NW,Local Access,1,220,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,220,0
55095,8751,NAOMI ST NW,Local Access,2,513,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,513,0
55095,19277,NAOMI ST NW,Local Access,2,198,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,198,0
19135,1995,RIDGEWAY DR NW,Local Access,1,526,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,526,0
12250,9498,KINGSWAY W,Local Access,1,242,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,242,0
19800,4911,NW ELDORADO BLVD,Local Access,2,3091,Urban,3091,3 Central,3 Central,977,3,NA,NA,NA,5,NA,0,1,1,1,977,977
19800,4911,NW ELDORADO BLVD,Local Access,2,3091,Urban,3091,3 Central,3 Central,2203,NA,NA,6,6,5,NA,2,2,4,4,2203,8812
19800,2670,NW ELDORADO BLVD,Local Access,2,563,Urban,563,3 Central,3 Central,563,3,NA,NA,NA,5,NA,0,1,1,1,563,563
19800,2670,NW ELDORADO BLVD,Local Access,2,563,Urban,563,3 Central,3 Central,10,NA,3,NA,NA,5,NA,1,0,1,1,10,10
19800,9659,NW ELDORADO BLVD,Local Access,2,278,Urban,278,3 Central,3 Central,79,3,NA,NA,NA,5,NA,0,1,1,1,79,79
19800,9659,NW ELDORADO BLVD,Local Access,2,278,Urban,278,3 Central,3 Central,80,NA,3,NA,NA,5,NA,1,0,1,1,80,80
13897,9350,NW AMRON CT,Local Access,2,151,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,151,0
19804,219,NW DISCOVERY RIDGE CT,Local Access,2,447,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,447,0
19808,202,NW DREAM CT,Local Access,2,218,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,218,0
19260,1156,NW GOLF CLUB RD,Local Access,1,224,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,224,0
19070,13076,NORTHLAKE WAY NW,Minor Arterial,1,648,Rural,648,3 Central,3 Central,648,NA,NA,4,4,NA,4,5,5,10,10,648,6480
19130,5492,NW COUNTRY LN,Local Access,1,3505,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3505,0
19961,2615,HOLLY TREE PL NW,Local Access,2,351,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,351,0
19804,11148,NW DISCOVERY RIDGE CT,Local Access,2,230,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,230,0
19075,9749,SEABECK HWY NW,Local Access,1,240,Rural,240,3 Central,3 Central,216,NA,NA,2,1,NA,3,1,1,2,2,216,432
19814,3902,GLACIER VIEW DR NW,Local Access,2,481,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,0
19820,14335,NW TERRACE VIEW DR,Local Access,2,719,Urban,719,3 Central,3 Central,51,3,NA,NA,NA,5,NA,0,1,1,1,51,51
13875,7411,NW FRANCIS DR,Local Access,2,171,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,171,0
13862,1505,NW WALGREN DR,Local Access,2,603,Urban,603,3 Central,3 Central,603,3,NA,NA,NA,5,NA,0,1,1,1,603,603
19805,2279,NW SHELLEY DR,Local Access,2,1737,Urban,1737,3 Central,3 Central,1730,3,NA,NA,NA,5,NA,0,1,1,1,1730,1730
13872,3139,NW 82ND ST,Local Access,2,394,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,394,0
19801,3657,PROVOST RD NW,Major Collector,2,337,Urban,337,3 Central,3 Central,337,NA,NA,6,6,6,NA,2,2,4,4,337,1348
13865,8041,JEATRAN PL NW,Local Access,2,169,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,169,0
19805,8147,NW SHELLEY DR,Local Access,2,164,Urban,164,3 Central,3 Central,164,NA,3,NA,NA,5,NA,1,0,1,1,164,164
19812,10485,MORNING SIDE DR NW,Local Access,2,1610,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1610,0
19801,11084,PROVOST RD NW,Major Collector,2,682,Urban,682,3 Central,3 Central,682,NA,NA,6,6,6,NA,2,2,4,4,682,2728
19801,7821,PROVOST RD NW,Major Collector,2,2626,Urban,2626,3 Central,3 Central,2626,NA,NA,6,6,6,NA,2,2,4,4,2626,10504
19805,12077,NW SHELLEY DR,Local Access,2,178,Urban,178,3 Central,3 Central,169,NA,3,NA,NA,5,NA,1,0,1,1,169,169
13864,12320,CARINA PL NW,Local Access,2,79,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,79,0
13862,12968,NW WALGREN DR,Local Access,2,530,Urban,530,3 Central,3 Central,530,3,NA,NA,NA,5,NA,0,1,1,1,530,530
19842,9872,NW LONDONDERRY LOOP,Local Access,2,491,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,491,0
19800,11327,NW ELDORADO BLVD,Local Access,2,532,Urban,532,3 Central,3 Central,532,NA,NA,6,6,5,NA,2,2,4,4,532,2128
19780,11771,AMETHYST LOOP NW,Local Access,2,470,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,470,0
19800,12773,NW ELDORADO BLVD,Local Access,2,836,Urban,836,3 Central,3 Central,829,NA,NA,6,6,5,NA,2,2,4,4,829,3316
19800,12773,NW ELDORADO BLVD,Local Access,2,836,Urban,836,3 Central,3 Central,10,NA,NA,6,6,5,NA,2,2,4,4,10,40
19804,8535,NW DISCOVERY RIDGE CT,Local Access,2,670,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,670,0
19807,6393,NW CASCADE ST,Local Access,2,432,Urban,432,3 Central,3 Central,432,3,NA,NA,NA,5,NA,0,1,1,1,432,432
19807,4590,NW CASCADE ST,Local Access,2,787,Urban,787,3 Central,3 Central,781,3,NA,NA,NA,5,NA,0,1,1,1,781,781
19804,5603,NW DISCOVERY RIDGE CT,Local Access,2,185,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,185,0
19808,4161,NW DREAM CT,Local Access,2,967,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,967,0
19804,3583,NW DISCOVERY RIDGE CT,Local Access,2,262,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,262,0
19804,9825,NW DISCOVERY RIDGE CT,Local Access,2,540,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,540,0
19962,3885,HOLLY PARK CT NW,Local Access,2,274,Urban,274,3 Central,3 Central,274,NA,3,NA,NA,5,NA,1,0,1,1,274,274
19165,5321,NW RIDGEWAY CIR,Local Access,1,646,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,646,0
19160,1177,NW RIDGEWAY PL,Local Access,1,234,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,234,0
19160,4436,NW RIDGEWAY PL,Local Access,1,771,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,771,0
19165,11776,NW RIDGEWAY CIR,Local Access,1,233,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,233,0
19806,6453,SHELLEY CT NW,Local Access,2,231,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,231,0
19800,14216,NW ELDORADO BLVD,Local Access,2,248,Urban,248,3 Central,3 Central,5,NA,NA,6,6,5,NA,2,2,4,4,5,20
19800,14216,NW ELDORADO BLVD,Local Access,2,248,Urban,248,3 Central,3 Central,242,NA,NA,6,6,5,NA,2,2,4,4,242,968
13893,3937,VANESSA PL NW,Local Access,2,378,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,378,0
19831,34,NW ISKRA BLVD,Local Access,2,195,Urban,195,3 Central,3 Central,195,NA,NA,NA,4,5,NA,1,0,1,1,195,195
19838,116,NW MYLES CT,Local Access,2,395,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,395,0
13400,5350,NW KLAHOWYA TRL,Local Access,1,2754,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2754,0
14392,7809,WASHINGTON AVE NW,Local Access,2,270,Urban,270,3 Central,3 Central,242,5,NA,NA,NA,5,NA,0,5,5,5,242,1210
14392,7809,WASHINGTON AVE NW,Local Access,2,270,Urban,270,3 Central,3 Central,241,NA,5,NA,NA,5,NA,5,0,5,5,241,1205
13423,8437,SESAME ST NW,Local Access,1,372,Rural,372,3 Central,3 Central,372,NA,NA,4,4,NA,3,5,5,10,10,372,3720
14392,10178,WASHINGTON AVE NW,Local Access,2,273,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,273,0
14392,10950,WASHINGTON AVE NW,Local Access,2,275,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,275,0
19818,11474,NW WHISPER ST,Local Access,2,1214,Urban,1214,3 Central,3 Central,1214,3,NA,NA,NA,5,NA,0,1,1,1,1214,1214
19817,4086,DAVIS PL NW,Local Access,2,398,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,398,0
13840,6339,NW KNUTE ANDERSON RD,Local Access,2,1647,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1647,0
13840,7250,NW KNUTE ANDERSON RD,Local Access,2,181,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,181,0
13866,7287,KAYLA PL NW,Local Access,2,529,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,529,0
13771,268,DICKEY PL NW,Local Access,2,693,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,693,0
13840,408,NW KNUTE ANDERSON RD,Local Access,2,125,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,125,0
13873,721,CLEARIDGE AVE NW,Local Access,2,552,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,552,0
13840,831,NW KNUTE ANDERSON RD,Local Access,2,1617,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1617,0
12880,12713,NW WILDCAT LAKE RD,Local Access,1,2952,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2952,0
19782,7750,NW EBONY CT,Local Access,2,211,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,211,0
19799,2170,NW EL CAMINO BLVD,Local Access,2,2313,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2313,0
19799,1124,NW EL CAMINO BLVD,Local Access,2,298,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,298,0
12015,9051,NW CANVASBACK CT,Local Access,1,747,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,747,0
19774,7085,NW CAITLIN ST,Local Access,2,129,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,129,0
19774,15800,NW CAITLIN ST,Local Access,2,240,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,240,0
12009,10899,NW HOLLY RD,Major Collector,1,441,Rural,441,3 Central,3 Central,441,NA,NA,6,6,NA,6,5,5,10,10,441,4410
11300,6676,NW SEABECK HOLLY RD,Major Collector,1,1957,Rural,1957,3 Central,3 Central,4,NA,NA,4,4,NA,6,3,3,6,6,4,24
11300,6676,NW SEABECK HOLLY RD,Major Collector,1,1957,Rural,1957,3 Central,3 Central,1144,NA,NA,4,4,NA,6,3,3,6,6,1144,6864
11300,6676,NW SEABECK HOLLY RD,Major Collector,1,1957,Rural,1957,3 Central,3 Central,809,NA,NA,4,4,NA,6,3,3,6,6,809,4854
11300,6733,SEABECK HOLLY RD NW,Major Collector,1,1408,Rural,1408,3 Central,3 Central,1408,NA,NA,4,4,NA,6,3,3,6,6,1408,8448
11300,7742,NW SEABECK HOLLY RD,Major Collector,1,1431,Rural,1431,3 Central,3 Central,1423,NA,NA,4,4,NA,6,3,3,6,6,1423,8538
11300,7742,NW SEABECK HOLLY RD,Major Collector,1,1431,Rural,1431,3 Central,3 Central,8,NA,NA,4,4,NA,6,3,3,6,6,8,48
11300,11220,NW SEABECK HOLLY RD,Major Collector,1,780,Rural,780,3 Central,3 Central,780,NA,NA,4,4,NA,6,3,3,6,6,780,4680
19811,242,NW MYSTIC CT,Local Access,2,315,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,315,0
19809,9092,ENCHANTMENT AVE NW,Local Access,2,638,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,638,0
10520,14993,NELLITA RD NW,Local Access,1,644,Rural,644,3 Central,3 Central,644,NA,NA,2,2,NA,3,1,1,2,2,644,1288
10520,11235,NELLITA RD NW,Local Access,1,1445,Rural,1445,3 Central,3 Central,1445,NA,NA,2,2,NA,3,1,1,2,2,1445,2890
13429,12469,NW NEWBERRY HILL RD,Minor Arterial,1,622,Rural,622,3 Central,3 Central,103,NA,NA,8,8,NA,4,5,5,10,10,103,1030
13429,12469,NW NEWBERRY HILL RD,Minor Arterial,1,622,Rural,622,3 Central,3 Central,519,NA,NA,8,8,NA,4,5,5,10,10,519,5190
12880,12076,NW WILDCAT LAKE RD,Local Access,1,286,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,286,0
12310,11031,ISLAND DR W,Local Access,1,346,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,346,0
13429,12017,NW NEWBERRY HILL RD,Minor Arterial,1,611,Rural,611,3 Central,3 Central,0,NA,NA,8,8,NA,4,5,5,10,10,0,0
13429,12017,NW NEWBERRY HILL RD,Minor Arterial,1,611,Rural,611,3 Central,3 Central,469,NA,NA,8,8,NA,4,5,5,10,10,469,4690
13429,12017,NW NEWBERRY HILL RD,Minor Arterial,1,611,Rural,611,3 Central,3 Central,141,NA,NA,8,8,NA,4,5,5,10,10,141,1410
11650,11478,LEWIS RD NW,Local Access,1,712,Rural,712,3 Central,3 Central,712,NA,NA,2,2,NA,3,1,1,2,2,712,1424
14392,11970,WASHINGTON AVE NW,Local Access,2,276,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,276,0
14280,9449,NW CARLTON ST,Local Access,2,345,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,345,0
10330,14913,ALLAN KING RD W,Local Access,1,471,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,471,0
13429,1369,NW NEWBERRY HILL RD,Minor Arterial,1,491,Rural,491,3 Central,3 Central,491,NA,NA,8,8,NA,4,5,5,10,10,491,4910
13874,931,NW BERNARD ST,Local Access,2,484,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,484,0
13873,7350,CLEARIDGE AVE NW,Local Access,2,198,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,198,0
13861,3092,TOWNS SUMMIT PL NW,Local Access,2,590,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,590,0
13863,9991,BESSIE PL NW,Local Access,2,417,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,417,0
13894,1152,ESTHER PL NW,Local Access,2,214,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,214,0
13891,2185,NW KYLE CT,Local Access,2,154,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,154,0
13892,871,PEAKVIEW PL NW,Local Access,2,345,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,345,0
13890,1967,EMERY BLVD NW,Local Access,2,153,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,153,0
