RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,GMA_JURISD,tomatch,distance,sidewalk_left,sidewalk_right,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
54930,3014,NAVAJO TRL NE,Local Access,2,614,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,614,0
56420,8249,NW FIRGLADE DR,Local Access,2,165,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,165,0
56409,10449,NW FAIRGROUNDS RD,Minor Arterial,2,1301,Urban,1301,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,4.5,NA,6,NA,0,1,1,1,0,0
56409,10449,NW FAIRGROUNDS RD,Minor Arterial,2,1301,Urban,1301,Central Kitsap UGA,Central Kitsap UGA,1301,NA,NA,6,6,6,NA,2,2,4,4,1301,5204
56374,3472,NE MARWOOD DR,Local Access,2,308,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,308,0
56190,3612,OLD MILITARY RD NE,Major Collector,2,237,Urban,237,Central Kitsap UGA,Central Kitsap UGA,237,NA,NA,4,4,6,NA,1,1,2,2,237,474
56375,4308,TATE PL NE,Local Access,2,233,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,233,0
57034,2249,STIRRUP CT NW,Local Access,2,139,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,139,0
57032,3000,LARIAT TRL NW,Local Access,2,450,Urban,450,Central Kitsap UGA,Central Kitsap UGA,442,3,NA,NA,NA,5,NA,1,0,1,1,442,442
56374,7262,NE MARWOOD DR,Local Access,2,446,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,446,0
57032,989,LARIAT TRL NW,Local Access,2,242,Urban,242,Central Kitsap UGA,Central Kitsap UGA,242,3,NA,NA,NA,5,NA,1,0,1,1,242,242
56982,8796,NE CIMERON CT,Local Access,2,198,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,198,0
56140,10009,NE MCWILLIAMS RD,Minor Arterial,2,1467,Urban,1467,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,4,4,6,NA,1,1,2,2,0,0
56140,10009,NE MCWILLIAMS RD,Minor Arterial,2,1467,Urban,1467,Central Kitsap UGA,Central Kitsap UGA,962,NA,NA,4,4,6,NA,1,1,2,2,962,1924
56140,10009,NE MCWILLIAMS RD,Minor Arterial,2,1467,Urban,1467,Central Kitsap UGA,Central Kitsap UGA,504,NA,NA,4,4,6,NA,1,1,2,2,504,1008
51690,500,PINE RD NE,Major Collector,2,272,Urban,272,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,NA,4,6,NA,1,0,1,1,0,0
54817,7606,AQUENE LOOP NE,Local Access,2,733,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,733,0
57036,3651,WINCHESTER CT NW,Local Access,2,318,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,318,0
57041,14301,SADDLE TRL NW,Local Access,2,77,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,77,0
57040,14302,SADDLE TRL NW,Local Access,2,28,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,28,0
57018,9869,NW WILDWOOD LN,Local Access,2,390,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,390,0
57044,1844,SPUR CT NW,Local Access,2,388,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,388,0
53909,12792,HANSBERRY ST NW,Minor Arterial,2,652,Urban,652,Central Kitsap UGA,Central Kitsap UGA,652,NA,NA,4,NA,6,NA,0,1,1,1,652,652
53909,12792,HANSBERRY ST NW,Minor Arterial,2,652,Urban,652,Central Kitsap UGA,Central Kitsap UGA,651,NA,NA,NA,4,6,NA,1,0,1,1,651,651
53909,10245,HANSBERRY ST NW,Minor Arterial,2,1016,Urban,1016,Central Kitsap UGA,Central Kitsap UGA,298,NA,NA,4,NA,6,NA,0,1,1,1,298,298
53909,10245,HANSBERRY ST NW,Minor Arterial,2,1016,Urban,1016,Central Kitsap UGA,Central Kitsap UGA,3,NA,NA,NA,4,6,NA,1,0,1,1,3,3
54310,371,NE ALL VIEW BLVD,Local Access,2,264,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,264,0
54310,8108,NE ALL VIEW BLVD,Local Access,2,387,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,387,0
54640,6310,NE ROOSEVELT ST,Local Access,2,243,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,243,0
54640,8083,NE ROOSEVELT ST,Local Access,2,188,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,188,0
56680,8817,NE SHADY LN,Local Access,2,213,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,213,0
56551,8131,DIANE CT NE,Local Access,2,708,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,708,0
56140,12990,NE MCWILLIAMS RD,Minor Arterial,2,523,Urban,523,Central Kitsap UGA,Central Kitsap UGA,523,NA,NA,3,5,6,NA,1,1,2,2,523,1046
56140,8770,NE MCWILLIAMS RD,Minor Arterial,2,526,Urban,526,Central Kitsap UGA,Central Kitsap UGA,407,5,NA,NA,NA,6,NA,3,0,3,3,407,1221
56140,8770,NE MCWILLIAMS RD,Minor Arterial,2,526,Urban,526,Central Kitsap UGA,Central Kitsap UGA,102,NA,NA,4,4,6,NA,1,1,2,2,102,204
56446,8534,CARNIVAL PL NW,Local Access,2,330,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,330,0
56143,8435,JAGGER PL NE,Local Access,2,370,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,370,0
56961,9172,HICKORY ST NE,Local Access,2,250,Urban,250,Central Kitsap UGA,Central Kitsap UGA,250,NA,3,NA,NA,5,NA,0,1,1,1,250,250
55640,9180,NE FRANKLIN AVE,Local Access,2,668,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,668,0
56448,7088,ARCADE PL NW,Local Access,2,343,Urban,343,Central Kitsap UGA,Central Kitsap UGA,343,NA,NA,2,2,5,NA,1,1,2,2,343,686
56398,7122,NW 73RD ST,Local Access,2,319,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,319,0
56282,7140,AEGEAN BLVD NE,Major Collector,2,122,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,122,0
55090,6449,NW NICHOLS AVE,Local Access,2,247,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,247,0
55160,7055,NW TRACY AVE,Local Access,2,281,Urban,281,Central Kitsap UGA,Central Kitsap UGA,277,NA,NA,8,8,5,NA,2,2,4,4,277,1108
55160,6656,NW TRACY AVE,Local Access,2,531,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,531,0
55911,5914,NW APPLE BLOSSOM LOOP,Local Access,2,1100,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1100,0
56255,6171,CORFU BLVD NE,Local Access,2,497,Urban,497,Central Kitsap UGA,Central Kitsap UGA,494,3,NA,NA,NA,5,NA,1,0,1,1,494,494
56700,6239,NE ORIOLE WAY,Local Access,2,318,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,318,0
56180,6917,NE MELIA LN,Local Access,2,469,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,469,0
56409,4707,NW FAIRGROUNDS RD,Minor Arterial,2,1294,Urban,1294,Central Kitsap UGA,Central Kitsap UGA,1292,NA,NA,5,5,6,NA,1,1,2,2,1292,2584
56409,4707,NW FAIRGROUNDS RD,Minor Arterial,2,1294,Urban,1294,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,6,NA,6,NA,0,2,2,2,0,0
56973,4572,FALCON PL NE,Local Access,2,223,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,223,0
56444,4524,NW GRANDSTAND ST,Local Access,2,311,Urban,311,Central Kitsap UGA,Central Kitsap UGA,311,NA,NA,2,2,5,NA,1,1,2,2,311,622
55910,18087,STAMPEDE BLVD NW,Minor Arterial,2,387,Urban,387,Central Kitsap UGA,Central Kitsap UGA,387,NA,NA,4,4,6,NA,1,1,2,2,387,774
55910,5239,STAMPEDE BLVD NW,Minor Arterial,2,535,Urban,535,Central Kitsap UGA,Central Kitsap UGA,535,NA,NA,4,4,6,NA,1,1,2,2,535,1070
55910,18086,STAMPEDE BLVD NW,Minor Arterial,2,159,Urban,159,Central Kitsap UGA,Central Kitsap UGA,159,NA,NA,4,4,6,NA,1,1,2,2,159,318
56409,4264,NW FAIRGROUNDS RD,Minor Arterial,2,206,Urban,206,Central Kitsap UGA,Central Kitsap UGA,206,NA,NA,4,2,6,NA,1,1,2,2,206,412
56334,4280,NE LEXINGTON DR,Local Access,2,444,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,444,0
56409,4541,NW FAIRGROUNDS RD,Minor Arterial,2,515,Urban,515,Central Kitsap UGA,Central Kitsap UGA,15,NA,NA,4,2,6,NA,1,1,2,2,15,30
56420,4449,NW FIRGLADE DR,Local Access,2,354,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,354,0
56564,4874,NE SHEFFIELD PL,Local Access,2,211,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,211,0
56420,5616,NW FIRGLADE DR,Local Access,2,172,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,172,0
56880,5527,NE CONIFER CT,Local Access,2,174,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174,0
56409,5353,NW FAIRGROUNDS RD,Minor Arterial,2,495,Urban,495,Central Kitsap UGA,Central Kitsap UGA,495,NA,NA,4,2,6,NA,1,1,2,2,495,990
56409,5353,NW FAIRGROUNDS RD,Minor Arterial,2,495,Urban,495,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,NA,6,6,NA,2,0,2,2,0,0
56332,6205,NE ETON LN,Local Access,2,658,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,658,0
56975,4039,FALCON CT NE,Local Access,2,239,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,239,0
56189,4065,NE WILSHIRE CT,Local Access,2,260,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,260,0
56420,4089,NW FIRGLADE DR,Local Access,2,488,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,488,0
56444,3980,NW GRANDSTAND ST,Local Access,2,295,Urban,295,Central Kitsap UGA,Central Kitsap UGA,295,NA,NA,2,2,5,NA,1,1,2,2,295,590
55090,2563,NW NICHOLS AVE,Local Access,2,541,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,541,0
56255,2566,CORFU BLVD NE,Local Access,2,537,Urban,537,Central Kitsap UGA,Central Kitsap UGA,537,3,NA,NA,NA,5,NA,1,0,1,1,537,537
56972,2216,BLACKBIRD DR NE,Local Access,2,346,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,346,0
56331,5001,WELLINGTON LN NE,Local Access,2,527,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,527,0
55160,5010,NW TRACY AVE,Local Access,2,265,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,265,0
56444,5012,NW GRANDSTAND ST,Local Access,2,219,Urban,219,Central Kitsap UGA,Central Kitsap UGA,219,NA,NA,2,2,5,NA,1,1,2,2,219,438
56433,3676,NW WRANGLER CT,Local Access,2,456,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,456,0
57435,3624,NW RED OAKS CT,Local Access,2,684,Urban,684,Central Kitsap UGA,Central Kitsap UGA,683,3,NA,NA,NA,5,NA,1,0,1,1,683,683
55720,3482,NE FUSON RD,Local Access,2,1343,Urban,1343,Central Kitsap UGA,Central Kitsap UGA,1328,NA,NA,4,4,5,NA,1,1,2,2,1328,2656
56360,1693,NE ECHO DR,Local Access,2,1254,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1254,0
56398,1909,NW 73RD ST,Local Access,2,493,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,493,0
56409,1187,NW FAIRGROUNDS RD,Minor Arterial,2,588,Urban,588,Central Kitsap UGA,Central Kitsap UGA,588,NA,NA,4,2,6,NA,1,1,2,2,588,1176
56961,1217,HICKORY ST NE,Local Access,2,227,Urban,227,Central Kitsap UGA,Central Kitsap UGA,227,NA,3,NA,NA,5,NA,0,1,1,1,227,227
56420,2214,NW FIRGLADE DR,Local Access,2,232,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,232,0
56331,13143,WELLINGTON LN NE,Local Access,2,295,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,295,0
56973,2157,FALCON PL NE,Local Access,2,379,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,379,0
56420,1253,NW FIRGLADE DR,Local Access,2,524,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,524,0
56553,110,SPRINGHILL PL NE,Local Access,2,233,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,233,0
56961,674,HICKORY ST NE,Local Access,2,225,Urban,225,Central Kitsap UGA,Central Kitsap UGA,223,NA,3,NA,NA,5,NA,0,1,1,1,223,223
56376,862,NE COLBY CT,Local Access,2,411,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,411,0
56972,3632,BLACKBIRD DR NE,Local Access,2,231,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,231,0
56972,8697,BLACKBIRD DR NE,Local Access,2,1735,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1735,0
56564,1975,NE SHEFFIELD PL,Local Access,2,167,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,167,0
56424,527,SKYVIEW PL NW,Local Access,2,584,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,584,0
56978,13276,NE AUKLET CT,Local Access,2,182,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,182,0
56506,7799,NE HACKAMORE CT,Local Access,2,156,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,156,0
56502,9942,NE DOUBLE HITCH CT,Local Access,2,159,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159,0
56355,2319,NE YALE WAY,Local Access,2,540,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,540,0
56354,6760,NE MERCER CT,Local Access,2,363,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,363,0
56140,469,NE MCWILLIAMS RD,Minor Arterial,2,283,Urban,283,Central Kitsap UGA,Central Kitsap UGA,1,NA,NA,3,5,6,NA,1,1,2,2,1,2
56140,469,NE MCWILLIAMS RD,Minor Arterial,2,283,Urban,283,Central Kitsap UGA,Central Kitsap UGA,281,NA,NA,3,5,6,NA,1,1,2,2,281,562
51690,11802,PINE RD NE,Major Collector,2,770,Urban,770,Central Kitsap UGA,Central Kitsap UGA,770,NA,NA,4,4,6,NA,1,1,2,2,770,1540
51690,12123,PINE RD NE,Major Collector,2,945,Urban,945,Central Kitsap UGA,Central Kitsap UGA,945,NA,NA,4,4,6,NA,1,1,2,2,945,1890
51690,13046,PINE RD NE,Major Collector,2,291,Urban,291,Central Kitsap UGA,Central Kitsap UGA,291,NA,NA,4,4,6,NA,1,1,2,2,291,582
56140,68,NE MCWILLIAMS RD,Minor Arterial,2,488,Urban,488,Central Kitsap UGA,Central Kitsap UGA,131,5,NA,NA,NA,6,NA,3,0,3,3,131,393
56140,68,NE MCWILLIAMS RD,Minor Arterial,2,488,Urban,488,Central Kitsap UGA,Central Kitsap UGA,207,NA,NA,4,4,6,NA,1,1,2,2,207,414
51690,3635,PINE RD NE,Major Collector,2,516,Urban,516,Central Kitsap UGA,Central Kitsap UGA,516,NA,NA,4,4,6,NA,1,1,2,2,516,1032
51690,5340,PINE RD NE,Major Collector,2,484,Urban,484,Central Kitsap UGA,Central Kitsap UGA,484,NA,NA,4,4,6,NA,1,1,2,2,484,968
51690,5362,PINE RD NE,Major Collector,2,292,Urban,292,Central Kitsap UGA,Central Kitsap UGA,292,NA,NA,4,4,6,NA,1,1,2,2,292,584
55970,11476,NORA ST NW,Local Access,2,571,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,571,0
51690,6718,PINE RD NE,Major Collector,2,363,Urban,363,Central Kitsap UGA,Central Kitsap UGA,363,NA,NA,NA,4,6,NA,1,0,1,1,363,363
51690,6718,PINE RD NE,Major Collector,2,363,Urban,363,Central Kitsap UGA,Central Kitsap UGA,362,NA,NA,4,NA,6,NA,0,1,1,1,362,362
51690,6979,PINE RD NE,Major Collector,2,306,Urban,306,Central Kitsap UGA,Central Kitsap UGA,306,NA,NA,4,4,6,NA,1,1,2,2,306,612
51690,10275,PINE RD NE,Major Collector,2,638,Urban,638,Central Kitsap UGA,Central Kitsap UGA,638,NA,NA,4,4,6,NA,1,1,2,2,638,1276
51690,10574,PINE RD NE,Major Collector,2,568,Urban,568,Central Kitsap UGA,Central Kitsap UGA,568,NA,NA,4,4,6,NA,1,1,2,2,568,1136
56261,2038,ST CHARLES LN NE,Local Access,2,520,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,520,0
56140,3979,NE MCWILLIAMS RD,Minor Arterial,2,341,Urban,341,Central Kitsap UGA,Central Kitsap UGA,338,NA,NA,3,5,6,NA,1,1,2,2,338,676
53909,3404,HANSBERRY ST NW,Minor Arterial,2,663,Urban,663,Central Kitsap UGA,Central Kitsap UGA,1,NA,NA,4,4,6,NA,1,1,2,2,1,2
53909,3404,HANSBERRY ST NW,Minor Arterial,2,663,Urban,663,Central Kitsap UGA,Central Kitsap UGA,657,NA,NA,2,2,6,NA,1,1,2,2,657,1314
56140,2124,NE MCWILLIAMS RD,Minor Arterial,2,91,Urban,91,Central Kitsap UGA,Central Kitsap UGA,67,5,NA,NA,NA,6,NA,3,0,3,3,67,201
55275,10195,TRACYTON BLVD NW,Minor Arterial,2,477,Urban,477,Central Kitsap UGA,Central Kitsap UGA,331,NA,NA,4,NA,6,NA,0,1,1,1,331,331
55275,18079,TRACYTON BLVD NW,Minor Arterial,2,63,Urban,63,Central Kitsap UGA,Central Kitsap UGA,63,NA,NA,4,NA,6,NA,0,1,1,1,63,63
56352,5792,NE ARTA CT,Local Access,2,195,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,195,0
56285,10595,AEGEAN CT NE,Local Access,2,393,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,393,0
56574,6299,NE FOREST RIDGE LN,Local Access,2,337,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,337,0
56940,12266,NE BROADLEAF CT,Local Access,2,168,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,168,0
56336,477,NE WELLSLY PL,Local Access,2,192,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,192,0
56971,3434,COLONY CT NE,Local Access,2,610,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,610,0
55910,18391,STAMPEDE BLVD NW,Minor Arterial,2,271,Urban,271,Central Kitsap UGA,Central Kitsap UGA,271,NA,NA,4,4,6,NA,1,1,2,2,271,542
55450,5887,BUNKER ST NW,Local Access,2,336,Urban,336,Central Kitsap UGA,Central Kitsap UGA,336,NA,NA,3,3,5,NA,1,1,2,2,336,672
56347,8224,OSIRIS CT NE,Local Access,2,159,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159,0
56343,5844,NE SPARTACUS ST,Local Access,2,459,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,459,0
56348,5897,NE CARLSON CT,Local Access,2,122,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,122,0
56356,2331,NE LOYOLA ST,Local Access,2,133,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,133,0
55275,6168,TRACYTON BLVD NW,Minor Arterial,2,281,Urban,281,Central Kitsap UGA,Central Kitsap UGA,281,NA,NA,4,NA,6,NA,0,1,1,1,281,281
55275,5768,TRACYTON BLVD NW,Minor Arterial,2,1574,Urban,1574,Central Kitsap UGA,Central Kitsap UGA,444,NA,NA,4,NA,6,NA,0,1,1,1,444,444
55275,5768,TRACYTON BLVD NW,Minor Arterial,2,1574,Urban,1574,Central Kitsap UGA,Central Kitsap UGA,180,NA,NA,NA,2,6,NA,1,0,1,1,180,180
55275,5768,TRACYTON BLVD NW,Minor Arterial,2,1574,Urban,1574,Central Kitsap UGA,Central Kitsap UGA,84,NA,NA,2,NA,6,NA,0,1,1,1,84,84
55275,16166,TRACYTON BLVD NW,Minor Arterial,2,295,Urban,295,Central Kitsap UGA,Central Kitsap UGA,145,NA,NA,4,NA,6,NA,0,1,1,1,145,145
55170,8218,MAY ST NW,Minor Arterial,2,629,Urban,629,Central Kitsap UGA,Central Kitsap UGA,629,NA,NA,5,NA,6,NA,0,1,1,1,629,629
55170,8218,MAY ST NW,Minor Arterial,2,629,Urban,629,Central Kitsap UGA,Central Kitsap UGA,622,NA,NA,NA,3,6,NA,1,0,1,1,622,622
53910,326,NW DURANGO CT,Local Access,2,546,Urban,546,Central Kitsap UGA,Central Kitsap UGA,545,NA,NA,3,3,5,NA,1,1,2,2,545,1090
51710,3981,RIDGEMONT DR NE,Local Access,2,460,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,460,0
51767,1106,PARKWAY CT NE,Local Access,2,360,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,360,0
55275,18093,TRACYTON BLVD NW,Minor Arterial,2,155,Urban,155,Central Kitsap UGA,Central Kitsap UGA,68,NA,NA,4,NA,6,NA,0,1,1,1,68,68
54600,1146,NE RIDDELL RD,Minor Arterial,2,258,Urban,258,Central Kitsap UGA,Central Kitsap UGA,258,NA,NA,NA,4,6,NA,1,0,1,1,258,258
50915,6172,ILLAHEE RD NE,Minor Arterial,2,160,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,160,0
54805,2050,QUINAULT CT NE,Local Access,2,331,Urban,331,Central Kitsap UGA,Central Kitsap UGA,309,NA,NA,1,1,5,NA,1,1,2,2,309,618
59050,354,CENTRAL VALLEY RD NE,Minor Arterial,2,951,Urban,951,Central Kitsap UGA,Central Kitsap UGA,951,NA,NA,4,2,6,NA,1,1,2,2,951,1902
59050,16735,CENTRAL VALLEY RD NE,Minor Arterial,2,306,Urban,306,Central Kitsap UGA,Central Kitsap UGA,306,NA,NA,4,2,6,NA,1,1,2,2,306,612
56341,11961,DELPHI CT NE,Local Access,2,262,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,262,0
59050,3582,CENTRAL VALLEY RD NE,Minor Arterial,2,770,Urban,770,Central Kitsap UGA,Central Kitsap UGA,770,NA,NA,4,2,6,NA,1,1,2,2,770,1540
59050,4217,CENTRAL VALLEY RD NE,Minor Arterial,2,499,Urban,499,Central Kitsap UGA,Central Kitsap UGA,499,NA,NA,4,2,6,NA,1,1,2,2,499,998
59050,5337,CENTRAL VALLEY RD NE,Minor Arterial,2,206,Urban,206,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,NA,2,6,NA,1,0,1,1,0,0
59050,5337,CENTRAL VALLEY RD NE,Minor Arterial,2,206,Urban,206,Central Kitsap UGA,Central Kitsap UGA,206,NA,NA,4,2,6,NA,1,1,2,2,206,412
59050,4216,CENTRAL VALLEY RD NE,Minor Arterial,2,1149,Urban,1149,Central Kitsap UGA,Central Kitsap UGA,1149,NA,NA,4,2,6,NA,1,1,2,2,1149,2298
59050,4216,CENTRAL VALLEY RD NE,Minor Arterial,2,1149,Urban,1149,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,NA,2,6,NA,1,0,1,1,0,0
59050,13347,CENTRAL VALLEY RD NE,Minor Arterial,2,516,Urban,516,Central Kitsap UGA,Central Kitsap UGA,516,NA,NA,4,2,6,NA,1,1,2,2,516,1032
59050,13347,CENTRAL VALLEY RD NE,Minor Arterial,2,516,Urban,516,Central Kitsap UGA,Central Kitsap UGA,0,NA,NA,NA,2,6,NA,1,0,1,1,0,0
54940,3610,NE PAPOOSE PL,Local Access,2,229,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,229,0
51764,8236,PINERIDGE CT NE,Local Access,2,37,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,37,0
51763,2799,PINERIDGE DR NE,Local Access,2,204,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,204,0
51765,2743,PINERIDGE PL NE,Local Access,2,102,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,102,0
56140,13009,NE MCWILLIAMS RD,Minor Arterial,2,359,Urban,359,Central Kitsap UGA,Central Kitsap UGA,359,NA,NA,4,4,6,NA,1,1,2,2,359,718
56142,7594,JUANITA CIR NE,Local Access,2,160,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,160,0
56142,11735,JUANITA CIR NE,Local Access,2,132,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,132,0
56142,10090,JUANITA CIR NE,Local Access,2,756,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,756,0
56161,8328,COTTAGE PL NE,Local Access,2,174,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174,0
51769,9022,WOODLAND CT NE,Local Access,2,126,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,126,0
59050,4215,CENTRAL VALLEY RD NE,Minor Arterial,2,644,Urban,644,Central Kitsap UGA,Central Kitsap UGA,644,NA,NA,4,2,6,NA,1,1,2,2,644,1288
