RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,NAME,tomatch,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score
34704,7316,GREENGATE PL SE,Local Access,2,217,Urban,217,2 South,2 South,170,NA,NA,NA,3,5,NA,1,0,1,1,170,170
31009,6082,SE MULLENIX RD,Major Collector,1,841,Rural,841,2 South,2 South,841,NA,NA,4,4,NA,6,3,3,6,6,841,5046
31800,3609,SE CULVER ST,Local Access,1,853,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,853,0
33600,6546,SE BIELMEIER RD,Major Collector,2,670,Urban,670,2 South,2 South,670,NA,NA,4,3,6,NA,1,1,2,2,670,1340
33600,8563,SE BIELMEIER RD,Major Collector,2,186,Urban,186,2 South,2 South,186,NA,NA,4,3,6,NA,1,1,2,2,186,372
33600,10832,SE BIELMEIER RD,Major Collector,2,2184,Urban,2184,2 South,2 South,977,NA,NA,4,3,6,NA,1,1,2,2,977,1954
40238,7009,SE COLVEA ST,Local Access,2,357,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,357,0
34263,6878,KC PL SE,Local Access,2,285,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,285,0
34205,7757,SE CEDAR RD,Local Access,2,1298,Urban,1298,2 South,2 South,294,NA,NA,5,5,5,NA,2,2,4,4,294,1176
34205,10687,SE CEDAR RD,Local Access,2,1128,Urban,1128,2 South,2 South,1126,NA,NA,5,5,5,NA,2,2,4,4,1126,4504
34205,10687,SE CEDAR RD,Local Access,2,1128,Urban,1128,2 South,2 South,1,NA,NA,5,5,5,NA,2,2,4,4,1,4
33930,12029,REGENCY DR SE,Local Access,2,139,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,139,0
33930,9929,REGENCY DR SE,Local Access,2,910,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,910,0
28820,2180,SE DEEP LAKE RD,Local Access,1,4216,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4216,0
20225,5652,SE LIDER RD,Major Collector,2,853,Urban,853,2 South,2 South,1,NA,NA,4,4,6,NA,1,1,2,2,1,2
20225,5652,SE LIDER RD,Major Collector,2,853,Urban,853,2 South,2 South,853,NA,NA,4,4,6,NA,1,1,2,2,853,1706
34262,12551,SE KRISTA ST,Local Access,2,505,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,505,0
34290,10948,CONVERSE AVE SE,Local Access,2,407,Urban,407,2 South,2 South,407,NA,NA,6,6,5,NA,2,2,4,4,407,1628
34290,10661,CONVERSE AVE SE,Local Access,2,281,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,281,0
35090,12007,RICHARDS AVE SE,Local Access,1,281,Rural,281,2 South,2 South,281,NA,NA,2,2,NA,3,1,1,2,2,281,562
34287,11960,SE AZTEC CT,Local Access,2,216,Urban,216,2 South,2 South,216,NA,NA,2,2,5,NA,1,1,2,2,216,432
32309,11444,BANNER RD SE,Major Collector,1,976,Rural,976,2 South,2 South,561,NA,NA,5,5,NA,6,3,3,6,6,561,3366
32309,11444,BANNER RD SE,Major Collector,1,976,Rural,976,2 South,2 South,414,NA,NA,5,5,NA,6,3,3,6,6,414,2484
34290,11376,CONVERSE AVE SE,Local Access,2,332,Urban,332,2 South,2 South,332,NA,NA,6,6,5,NA,2,2,4,4,332,1328
33495,9553,KNIGHT DR SE,Local Access,1,1532,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1532,0
33350,9494,PHILLIPS RD SE,Major Collector,2,387,Urban,387,2 South,2 South,387,NA,NA,5,5,6,NA,1,1,2,2,387,774
33994,9895,SE ROYALWOOD PL,Local Access,2,577,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,577,0
33600,12648,SE BIELMEIER RD,Major Collector,2,987,Urban,987,2 South,2 South,987,NA,NA,4,3,6,NA,1,1,2,2,987,1974
40560,3146,SE AMELIA CT,Local Access,2,532,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,532,0
40492,14282,CHIVE PL SE,Local Access,2,117,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,117,0
30519,4021,SE OLALLA VALLEY RD,Major Collector,1,4096,Rural,4096,2 South,2 South,4096,NA,NA,4,4,NA,6,3,3,6,6,4096,24576
34710,4023,CLOVER VALLEY RD SE,Local Access,2,1178,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1178,0
33100,3045,SE FRAGARIA RD,Local Access,1,515,Rural,515,2 South,2 South,515,NA,NA,3,3,NA,3,5,5,10,10,515,5150
33600,3561,SE BIELMEIER RD,Major Collector,2,361,Urban,361,2 South,2 South,361,NA,NA,4,3,6,NA,1,1,2,2,361,722
31009,2181,SE MULLENIX RD,Major Collector,1,1520,Rural,1520,2 South,2 South,1520,NA,NA,4,4,NA,6,3,3,6,6,1520,9120
92133,19275,SE MOOSE HILL CT,Local Access,1,660,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,660,0
33500,10131,SE RAVENRIDGE CT,Local Access,1,472,Rural,472,2 South,2 South,471,NA,NA,3,2,NA,3,1,5,6,6,471,2826
35090,9064,RICHARDS AVE SE,Local Access,1,727,Rural,727,2 South,2 South,200,NA,NA,2,2,NA,3,1,1,2,2,200,400
35090,9064,RICHARDS AVE SE,Local Access,1,727,Rural,727,2 South,2 South,394,NA,NA,3,5,NA,3,5,5,10,10,394,3940
35090,9064,RICHARDS AVE SE,Local Access,1,727,Rural,727,2 South,2 South,133,NA,NA,3,5,NA,3,5,5,10,10,133,1330
30509,8346,LONG LAKE RD SE,Major Collector,1,2405,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2405,0
33490,8247,EBBERT DR SE,Local Access,1,1331,Rural,1331,2 South,2 South,1331,NA,NA,1,1,NA,3,1,1,2,2,1331,2662
30509,8887,LONG LAKE RD SE,Major Collector,1,142,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,142,0
30509,10446,LONG LAKE RD SE,Major Collector,1,163,Rural,163,2 South,2 South,163,NA,NA,3,NA,NA,6,0,1,1,1,163,163
34460,10325,DANA DR SE,Local Access,2,276,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,276,0
35060,11157,SE DORLANE CT,Local Access,1,174,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174,0
36740,8657,SE OVERAA RD,Local Access,1,665,Rural,665,2 South,2 South,128,NA,NA,3,3,NA,3,5,5,10,10,128,1280
32309,9275,BANNER RD SE,Major Collector,1,1589,Rural,1589,2 South,2 South,1589,NA,NA,5,5,NA,6,3,3,6,6,1589,9534
32309,15632,BANNER RD SE,Major Collector,1,937,Rural,937,2 South,2 South,937,NA,NA,5,5,NA,6,3,3,6,6,937,5622
40490,15773,HARRIS RD SE,Local Access,2,153,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,153,0
31009,8042,SE MULLENIX RD,Local Access,1,1798,Rural,1798,2 South,2 South,1798,NA,NA,2,2,NA,3,1,1,2,2,1798,3596
36740,828,SE OVERAA RD,Local Access,1,939,Rural,939,2 South,2 South,7,NA,NA,3,3,NA,3,5,5,10,10,7,70
36740,7164,SE OVERAA RD,Local Access,1,981,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,981,0
40490,8444,HARRIS RD SE,Local Access,2,231,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,231,0
36740,14260,SE OVERAA RD,Local Access,1,155,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,155,0
34292,7239,SE CONVERSE PL,Local Access,2,174,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,174,0
32960,7884,SE DELTA PL,Local Access,1,605,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,605,0
33000,7863,SE WILLOCK RD,Local Access,1,1959,Rural,1959,2 South,2 South,1286,NA,NA,2,2,NA,3,1,1,2,2,1286,2572
33000,7863,SE WILLOCK RD,Local Access,1,1959,Rural,1959,2 South,2 South,669,NA,NA,1,1,NA,3,1,1,2,2,669,1338
36200,11935,SE VIEW PARK RD,Local Access,1,602,Rural,602,2 South,2 South,602,NA,NA,2,2,NA,3,1,1,2,2,602,1204
36200,11044,SE VIEW PARK RD,Local Access,1,364,Rural,364,2 South,2 South,362,NA,NA,2,2,NA,3,1,1,2,2,362,724
28270,10996,FERN VISTA PL SW,Local Access,1,365,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,365,0
40580,10626,SE ELWOOD CT,Local Access,2,490,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,490,0
40212,1598,SE CARMAE DR,Local Access,2,139,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,139,0
40212,4642,SE CARMAE DR,Local Access,2,324,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,324,0
40212,664,SE CARMAE DR,Local Access,2,211,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,211,0
34990,8337,SE INWOOD LN,Local Access,1,111,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,111,0
40212,7092,SE CARMAE DR,Local Access,2,597,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,597,0
34703,11092,SE GRANDHAVEN ST,Local Access,2,773,Urban,773,2 South,2 South,767,NA,NA,NA,3,5,NA,1,0,1,1,767,767
28270,11545,FERN VISTA PL SW,Local Access,2,1313,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1313,0
36320,7486,SE JODYANN CT,Local Access,1,500,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,500,0
42961,11238,FOXWOOD DR SE,Local Access,2,615,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,615,0
25009,12118,SW LAKE FLORA RD,Minor Arterial,1,1520,Rural,1520,2 South,2 South,584,NA,NA,4,4,NA,4,5,5,10,10,584,5840
25009,12118,SW LAKE FLORA RD,Minor Arterial,1,1520,Rural,1520,2 South,2 South,936,NA,NA,4,4,NA,4,5,5,10,10,936,9360
33100,7210,SE FRAGARIA RD,Local Access,1,1011,Rural,1011,2 South,2 South,3,NA,NA,3,3,NA,3,5,5,10,10,3,30
33100,7210,SE FRAGARIA RD,Local Access,1,1011,Rural,1011,2 South,2 South,1008,NA,NA,3,3,NA,3,5,5,10,10,1008,10080
33100,2554,SE FRAGARIA RD,Local Access,1,1151,Rural,1151,2 South,2 South,1151,NA,NA,3,3,NA,3,5,5,10,10,1151,11510
20225,8738,SE LIDER RD,Major Collector,1,4365,Rural,4365,2 South,2 South,4365,NA,NA,4,4,NA,6,3,3,6,6,4365,26190
20225,8738,SE LIDER RD,Major Collector,1,4365,Rural,4365,2 South,2 South,3,NA,NA,4,4,NA,6,3,3,6,6,3,18
31009,5393,SE MULLENIX RD,Major Collector,1,1078,Rural,1078,2 South,2 South,939,NA,NA,4,4,NA,6,3,3,6,6,939,5634
31009,5393,SE MULLENIX RD,Major Collector,1,1078,Rural,1078,2 South,2 South,138,NA,NA,4,4,NA,6,3,3,6,6,138,828
34295,6899,ESTONIA CT SE,Local Access,2,1216,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1216,0
23760,4696,SE BURLEY OLALLA RD,Major Collector,1,4173,Rural,4173,2 South,2 South,219,NA,NA,5,5,NA,6,3,3,6,6,219,1314
23760,4696,SE BURLEY OLALLA RD,Major Collector,1,4173,Rural,4173,2 South,2 South,3951,NA,NA,5,5,NA,6,3,3,6,6,3951,23706
23760,4696,SE BURLEY OLALLA RD,Major Collector,1,4173,Rural,4173,2 South,2 South,3,NA,NA,5,5,NA,6,3,3,6,6,3,18
34215,4697,SE CELEBRITY CT,Local Access,2,562,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,562,0
33900,9527,SE VAN SKIVER RD,Local Access,2,599,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,599,0
33900,9144,SE VAN SKIVER RD,Local Access,2,1678,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1678,0
33900,1700,SE VAN SKIVER RD,Local Access,2,748,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,748,0
31009,2622,SE MULLENIX RD,Local Access,1,2211,Rural,2211,2 South,2 South,3,NA,NA,4,4,NA,3,5,5,10,10,3,30
31009,2622,SE MULLENIX RD,Local Access,1,2211,Rural,2211,2 South,2 South,2207,NA,NA,2,2,NA,3,1,1,2,2,2207,4414
43309,1307,SE CRABB CT,Local Access,1,637,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,637,0
40495,2671,SE FAY CT,Local Access,2,415,Urban,415,2 South,2 South,410,NA,NA,4,2,5,NA,1,1,2,2,410,820
33215,12361,ARLINGTON PL SE,Local Access,2,782,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,782,0
33997,2978,ROYALWOOD CT SE,Local Access,2,160,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,160,0
33992,7459,SE DUCHESS CT,Local Access,2,406,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,406,0
33994,9755,SE ROYALWOOD PL,Local Access,2,483,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,483,0
40620,7182,SE BERGER LN,Local Access,2,467,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,467,0
40620,7377,SE BERGER LN,Local Access,2,269,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,269,0
33935,399,SE REGENCY CT,Local Access,2,175,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,175,0
34450,10426,BRASCH RD SE,Local Access,2,608,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,608,0
33496,9000,SE MODOC CT,Local Access,1,292,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,292,0
33613,8232,SE ST PAULS CT,Local Access,2,143,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,143,0
30519,9004,SE OLALLA VALLEY RD,Major Collector,1,2735,Rural,2735,2 South,2 South,36,NA,NA,4,4,NA,6,3,3,6,6,36,216
30519,9004,SE OLALLA VALLEY RD,Major Collector,1,2735,Rural,2735,2 South,2 South,2698,NA,NA,4,4,NA,6,3,3,6,6,2698,16188
31009,8885,SE MULLENIX RD,Major Collector,1,1285,Rural,1285,2 South,2 South,1285,NA,NA,4,4,NA,6,3,3,6,6,1285,7710
35070,9931,KRISTIN LN SE,Local Access,1,235,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,235,0
21709,5823,BETHEL BURLEY RD SE,Minor Arterial,2,1210,Urban,1210,2 South,2 South,415,NA,NA,5,5,6,NA,1,1,2,2,415,830
21709,5823,BETHEL BURLEY RD SE,Minor Arterial,2,1210,Urban,1210,2 South,2 South,795,NA,NA,5,5,6,NA,1,1,2,2,795,1590
17090,18411,S CONSTITUTION AVE,Local Access,2,35,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,35,0
18412,18509,S CHARLESTON AVE,Local Access,2,36,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,36,0
92133,8493,SE MOOSE HILL CT,Local Access,1,794,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,794,0
92024,3530,JOY LN SW,Local Access,1,3613,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3613,0
23830,8658,TRIVIERE TRL SE,Local Access,1,1069,Rural,1069,2 South,2 South,5,NA,NA,1,1,NA,3,1,1,2,2,5,10
23830,8658,TRIVIERE TRL SE,Local Access,1,1069,Rural,1069,2 South,2 South,1038,NA,NA,1,1,NA,3,1,1,2,2,1038,2076
23830,19299,TRIVIERE TRL SE,Local Access,1,474,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,474,0
16330,15561,S NATIONAL AVE,Major Collector,2,39,Urban,39,2 South,2 South,39,NA,NA,8,8,6,NA,2,2,4,4,39,156
17001,2267,W F ST,Local Access,2,88,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,88,0
100,6190,DECATUR AVE,Local Access,2,88,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,88,0
16330,15560,S NATIONAL AVE,Major Collector,2,11,Urban,11,2 South,2 South,11,NA,NA,8,8,6,NA,2,2,4,4,11,44
16330,13794,S NATIONAL AVE,Major Collector,2,198,Urban,198,2 South,2 South,194,NA,NA,8,8,6,NA,2,2,4,4,194,776
16330,13794,S NATIONAL AVE,Major Collector,2,198,Urban,198,2 South,2 South,3,NA,NA,NA,3,6,NA,1,0,1,1,3,3
17130,10927,MCCOLLUM AVE,Local Access,2,201,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,201,0
16330,13991,S NATIONAL AVE,Major Collector,2,119,Urban,119,2 South,2 South,119,NA,NA,NA,3,6,NA,1,0,1,1,119,119
17280,13989,W I ST,Local Access,2,666,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,666,0
17300,13982,W J ST,Local Access,2,667,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,667,0
16330,13979,S NATIONAL AVE,Major Collector,2,246,Urban,246,2 South,2 South,0,NA,NA,6,NA,6,NA,0,2,2,2,0,0
16330,13979,S NATIONAL AVE,Major Collector,2,246,Urban,246,2 South,2 South,246,NA,NA,NA,3,6,NA,1,0,1,1,246,246
16460,13761,MCCALL BLVD W,Local Access,2,536,Urban,536,2 South,2 South,536,NA,NA,3,NA,5,NA,0,1,1,1,536,536
16460,13775,MCCALL BLVD W,Local Access,2,112,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,112,0
16960,8007,S SUMMIT AVE,Local Access,2,306,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,306,0
16960,13134,S SUMMIT AVE,Local Access,2,302,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,302,0
16770,11399,CHARLOTTE AVE W,Local Access,2,267,Urban,267,2 South,2 South,267,NA,NA,2,2,5,NA,1,1,2,2,267,534
16770,13769,CHARLOTTE AVE W,Local Access,2,270,Urban,270,2 South,2 South,270,NA,NA,2,2,5,NA,1,1,2,2,270,540
16770,13773,CHARLOTTE AVE W,Local Access,2,269,Urban,269,2 South,2 South,269,NA,NA,2,2,5,NA,1,1,2,2,269,538
16910,6120,S CHARLESTON AVE,Local Access,2,293,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,293,0
16870,5551,S MARION AVE,Local Access,2,285,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,285,0
17090,11821,S CONSTITUTION AVE,Local Access,2,176,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,176,0
16701,13787,W D ST,Local Access,2,669,Urban,669,2 South,2 South,669,NA,NA,2,2,5,NA,1,1,2,2,669,1338
16910,9839,S CHARLESTON AVE,Local Access,2,165,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,165,0
16520,13760,AUDREY AVE W,Local Access,2,644,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,644,0
16330,13763,S NATIONAL AVE,Major Collector,2,168,Urban,168,2 South,2 South,7,NA,NA,NA,3,6,NA,1,0,1,1,7,7
16330,13763,S NATIONAL AVE,Major Collector,2,168,Urban,168,2 South,2 South,161,NA,NA,NA,6,6,NA,2,0,2,2,161,322
16380,13764,B ST,Local Access,2,264,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,264,0
16445,13755,A ST,Local Access,2,253,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,253,0
16460,13758,MCCALL BLVD W,Local Access,2,127,Urban,127,2 South,2 South,26,NA,NA,1,1,5,NA,1,1,2,2,26,52
16350,3689,WEBSTER RD W,Local Access,2,254,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,254,0
16350,13785,WEBSTER RD W,Local Access,2,276,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,276,0
16440,13762,LAUREL PL,Local Access,2,451,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,451,0
16460,12061,MCCALL BLVD W,Local Access,2,321,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,321,0
16000,12004,CHARLESTON BEACH RD W,Major Collector,2,2219,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2219,0
16671,3791,W E ST,Local Access,2,655,Urban,655,2 South,2 South,0,NA,NA,2,2,5,NA,1,1,2,2,0,0
17001,9195,W F ST,Local Access,2,416,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,416,0
16870,7525,S MARION AVE,Local Access,2,118,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,118,0
16701,13766,W D ST,Local Access,2,555,Urban,555,2 South,2 South,512,NA,NA,2,2,5,NA,1,1,2,2,512,1024
16330,13765,S NATIONAL AVE,Major Collector,2,122,Urban,122,2 South,2 South,122,NA,NA,NA,3,6,NA,1,0,1,1,122,122
16380,13759,B ST,Local Access,2,132,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,132,0
16530,13753,EVANS AVE W,Local Access,2,649,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,649,0
16380,13756,B ST,Local Access,2,133,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,133,0
100,18041,DECATUR AVE,Local Access,2,74,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,74,0
16829,13790,BREMERTON BLVD W,Local Access,2,219,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,219,0
16330,13786,S NATIONAL AVE,Major Collector,2,270,Urban,270,2 South,2 South,13,NA,NA,NA,3,6,NA,1,0,1,1,13,13
16330,13786,S NATIONAL AVE,Major Collector,2,270,Urban,270,2 South,2 South,256,NA,NA,8,8,6,NA,2,2,4,4,256,1024
16580,13771,W MADRONA ST,Local Access,2,487,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,487,0
16330,13797,S NATIONAL AVE,Major Collector,2,228,Urban,228,2 South,2 South,228,NA,NA,8,8,6,NA,2,2,4,4,228,912
48600,12150,E BLAISDELL LN,Local Access,1,1573,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1573,0
48600,19348,E BLAISDELL LN,Local Access,1,517,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,517,0
16829,13793,BREMERTON BLVD W,Local Access,2,241,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,241,0
17061,13997,W H ST,Local Access,2,508,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,508,0
16829,13975,BREMERTON BLVD W,Local Access,2,236,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,236,0
16829,13980,BREMERTON BLVD W,Local Access,2,489,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,489,0
16829,13969,BREMERTON BLVD W,Local Access,2,232,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,232,0
17400,14000,W LOXIE EAGANS BLVD,Major Collector,2,552,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,552,0
17400,13965,W LOXIE EAGANS BLVD,Major Collector,2,924,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,924,0
16890,4812,MERRILL PL W,Local Access,2,663,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,663,0
16000,5308,CHARLESTON BEACH RD W,Local Access,2,329,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,329,0
16000,4784,CHARLESTON BEACH RD W,Major Collector,2,471,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,471,0
2006,982,SW CAULFIELD LN,Local Access,1,1539,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1539,0
2005,653,MOUNTAIN BEAVER RD SW,Local Access,1,1188,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1188,0
16870,3227,S MARION AVE,Local Access,2,253,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,253,0
16870,2187,S MARION AVE,Local Access,2,287,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,287,0
2006,14999,SW CAULFIELD LN,Local Access,1,315,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,315,0
16440,15077,LAUREL PL,Local Access,2,29,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,0
33000,2004,SE WILLOCK RD,Local Access,1,2692,Rural,2692,2 South,2 South,2692,NA,NA,2,2,NA,3,1,1,2,2,2692,5384
34705,11195,SE CONSTITUTION CT,Local Access,2,836,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,836,0
32680,11715,SE BLACK RD,Local Access,1,1355,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1355,0
40220,4894,WESTWOOD PL SE,Local Access,2,548,Urban,548,2 South,2 South,541,NA,NA,1,1,5,NA,1,1,2,2,541,1082
33612,8031,SE ST JAMES CT,Local Access,2,146,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,146,0
